taxa_name
Agathobacter rectalis
Agathobacter rectalis DSM 17629
Agathobacter rectalis M104/1
Agathobacter rectalis ATCC 33656
Akkermansia muciniphila
Akkermansia muciniphila ATCC BAA-835
Alistipes onderdonkii
Alistipes onderdonkii subsp. vulgaris
Alistipes shahii WAL 8301
Alistipes shahii
Anaerostipes hadrus
Anaerostipes hadrus ATCC 29173 = JCM 17467
Bacteroides caccae
Bacteroides caccae CL03T12C61
Bacteroides eggerthii
Bacteroides fragilis
Bacteroides fragilis YCH46
Bacteroides fragilis CL03T12C07
Bacteroides fragilis 638R
Bacteroides fragilis 3_1_12
Bacteroides fragilis NCTC 9343
Bacteroides ovatus
Bacteroides ovatus V975
Bacteroides ovatus CL03T12C18
Bacteroides stercoris ATCC 43183
Bacteroides stercoris
Bacteroides uniformis
Bacteroides uniformis CL03T12C37
Bacteroides xylanisolvens
Bacteroides xylanisolvens XB1A
Bifidobacterium adolescentis
Bifidobacterium catenulatum
Bifidobacterium catenulatum subsp. kashiwanohense
Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854
Bifidobacterium catenulatum PV20-2
Bifidobacterium longum
Bifidobacterium longum subsp. longum
Bifidobacterium longum subsp. infantis
Bifidobacterium longum DJO10A
Bifidobacterium longum subsp. longum GT15
Bifidobacterium longum subsp. longum F8
Bifidobacterium longum subsp. infantis 157F
Bifidobacterium longum subsp. longum KACC 91563
Bifidobacterium longum E18
Bifidobacterium longum subsp. suillum
Bifidobacterium longum subsp. longum BBMN68
Bifidobacterium longum NCC2705
Bifidobacterium longum subsp. longum JDM301
Bifidobacterium longum subsp. longum JCM 1217
Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088
Bifidobacterium longum subsp. longum EK13
Bifidobacterium pseudocatenulatum
Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505
Blautia obeum ATCC 29174
Blautia obeum A2-162
Blautia obeum
Blautia wexlerae DSM 19850
Blautia wexlerae
Butyrivibrio crossotus
Collinsella aerofaciens
Collinsella aerofaciens ATCC 25986
Coprococcus sp. ART55/1
Dorea longicatena
Escherichia coli
Escherichia coli O157:H7
Escherichia coli UM146
Escherichia coli O157:H7 str. EDL933
Escherichia coli APEC IMT5155
Escherichia coli CFT073
Escherichia coli O158:H23
Escherichia coli O85:H1
Escherichia coli O25b:H4-ST131
Escherichia coli O18ac:H14
Escherichia coli ED1a
Escherichia coli O19:H7
Escherichia coli O55:H7
Escherichia coli O150:H6
Escherichia coli O145
Escherichia coli 042
Escherichia coli O170:H18
Escherichia coli O157
Escherichia coli O99:H6
Escherichia coli 536
Escherichia coli O155:H21
Escherichia coli O27:H7
Escherichia coli O157:H16
Escherichia coli O8:H8
Escherichia coli O6:H16
Escherichia coli O2:K1:H5
Escherichia coli K-12
Escherichia coli O80:H26
Escherichia coli 55989
Escherichia coli str. K-12 substr. MG1655star
Escherichia coli E110019
Escherichia coli O104:H4
Escherichia coli ATCC 8739
Escherichia coli Nissle 1917
Escherichia coli O10:H32
Escherichia coli O9:H10
Escherichia coli O68:H12
Escherichia coli O78:H4
Escherichia coli O89m:H10
Escherichia coli IHE3034
Escherichia coli O157:H7 str. SS17
Escherichia coli O25:H1
Escherichia coli APEC O1
Escherichia coli O145:H28
Escherichia coli VR50
Escherichia coli O25b:H4
Escherichia coli str. K-12 substr. MG1655
Escherichia coli O2:K1:H4
Escherichia coli M12
Escherichia coli O22:H8
Escherichia coli O139:H28 str. E24377A
Escherichia coli O39:NM str. F8704-2
Escherichia coli O15:H11
Escherichia coli O84:H7
Escherichia coli O121
Escherichia coli PCN061
Escherichia coli O20:H12
Escherichia coli O78
Escherichia coli O15:H12
Escherichia coli O7:H4
Escherichia coli O43 str. RM10042
Escherichia coli O7:K1 str. CE10
Escherichia coli O112ab:H8
Escherichia coli UMNF18
Escherichia coli FAP1
Escherichia coli O15:H18
Escherichia coli B str. REL606
Escherichia coli PMV-1
Escherichia coli O18:H1
Escherichia coli O2:K2:H1
Escherichia coli IAI39
Escherichia coli O1:K1:H7
Escherichia coli O103:H2
Escherichia coli ACN001
Escherichia coli MP1
Escherichia coli TW14425
Escherichia coli O2:H6
Escherichia coli 1303
Escherichia coli O125ac:K+:H10
Escherichia coli O126:H45
Escherichia coli O78:H51
Escherichia coli UMNK88
Escherichia coli O8:H28
Escherichia coli O178:H19
Escherichia coli SE11
Escherichia coli O176:H45
Escherichia coli O152:H23
Escherichia coli LF82
Escherichia coli O113:H21
Escherichia coli ATCC 25922
Escherichia coli O103:H2 str. 12009
Escherichia coli O25:H4
Escherichia coli ECC-1470
Escherichia coli APEC O18
Escherichia coli O169:H41
Escherichia coli O25:NM
Escherichia coli O2:K1:H7
Escherichia coli O83:H1 str. NRG 857C
Escherichia coli O139:H1
Escherichia coli SMS-3-5
Escherichia coli O128:H27
Escherichia coli O2:H1
Escherichia coli NU14
Escherichia coli O167:H26
Escherichia coli O6:K2:H1
Escherichia coli IAI1
Escherichia coli O16:H6
Escherichia coli O1:H42
Escherichia coli O91 str. RM7190
Escherichia coli APEC O2-211
Escherichia coli O16:H48
Escherichia coli O7:H15
Escherichia coli O119:H6
Escherichia coli SE15
