taxa_name,abundance
Mediterraneibacter_massiliensis ,4.21101273408023e-05
Lachnospiraceae_bacterium_OF09_6 ,0.00023216271264082
Turicibacter_sanguinis ,0.0184297534563447
Bilophila_wadsworthia ,0.00010895159931033
Christensenellaceae_bacterium_NSJ_53 ,2.33945151893346e-06
Fusicatenibacter_saccharivorans ,0.00435327366692204
Streptococcus_thermophilus ,0.00281825926314184
Hydrogeniiclostidium_mannosilyticum ,6.37222032776161e-05
